"Latest: Time (s)","Latest: Temperature (Â°C)"
0,22.6870158818
0.5,22.6870158818
1,22.6870158818
1.5,22.6870158818
2,22.6870158818
2.5,22.6870158818
3,22.6870158818
3.5,22.6870158818
4,22.6870158818
4.5,22.6870158818
5,22.6870158818
5.5,22.6870158818
6,22.6870158818
6.5,22.6870158818
7,22.6870158818
7.5,22.6870158818
8,22.6870158818
8.5,22.6870158818
9,22.6870158818
9.5,22.6870158818
10,22.6870158818
10.5,22.6870158818
11,22.6870158818
11.5,22.6870158818
12,22.6870158818
12.5,22.6870158818
13,22.6870158818
13.5,22.6870158818
14,22.6870158818
14.5,22.6870158818
15,22.6870158818
15.5,22.6870158818
16,22.6870158818
16.5,22.6870158818
17,22.6870158818
17.5,22.7495158827
18,22.6870158818
18.5,22.7495158827
19,22.7495158827
19.5,22.7495158827
20,22.6870158818
20.5,22.7495158827
21,22.7495158827
21.5,22.7495158827
22,22.7495158827
22.5,22.7495158827
23,22.6870158818
23.5,22.7495158827
24,22.7495158827
24.5,22.7495158827
25,22.7495158827
25.5,22.7495158827
26,22.7495158827
26.5,22.7495158827
27,22.7495158827
27.5,22.7495158827
28,22.7495158827
28.5,22.7495158827
29,22.6870158818
29.5,22.7495158827
30,22.7495158827
30.5,22.7495158827
31,22.7495158827
31.5,22.6870158818
32,22.7495158827
32.5,22.7495158827
33,22.7495158827
33.5,22.6870158818
34,22.6870158818
34.5,22.6870158818
35,22.7495158827
35.5,22.7495158827
36,22.7495158827
36.5,22.6870158818
37,22.6870158818
37.5,22.7495158827
38,22.6870158818
38.5,22.7495158827
39,22.7495158827
39.5,22.7495158827
40,22.7495158827
40.5,22.7495158827
41,22.7495158827
41.5,22.6870158818
42,22.7495158827
42.5,22.7495158827
43,22.7495158827
43.5,22.7495158827
44,22.7495158827
44.5,22.6870158818
45,22.6870158818
45.5,22.6870158818
46,22.6870158818
46.5,22.6870158818
47,22.7495158827
47.5,22.7495158827
48,22.7495158827
48.5,22.7495158827
49,22.6870158818
49.5,22.7495158827
50,22.7495158827
50.5,22.7495158827
51,22.7495158827
51.5,22.7495158827
52,22.7495158827
52.5,22.7495158827
53,22.7495158827
53.5,22.7495158827
54,22.7495158827
54.5,22.7495158827
55,22.7495158827
55.5,22.7495158827
56,22.7495158827
56.5,22.7495158827
57,22.7495158827
57.5,22.6870158818
58,22.6870158818
58.5,22.7495158827
59,22.7495158827
59.5,22.7495158827
60,22.7495158827
60.5,22.7495158827
61,22.7495158827
61.5,22.7495158827
62,22.7495158827
62.5,22.7495158827
63,22.6870158818
63.5,22.6870158818
64,22.6870158818
64.5,22.7495158827
65,22.6870158818
65.5,22.7495158827
66,22.7495158827
66.5,22.7495158827
67,22.7495158827
67.5,22.7495158827
68,22.6870158818
68.5,22.7495158827
69,22.6870158818
69.5,22.7495158827
70,22.7495158827
70.5,22.7495158827
71,22.7495158827
71.5,22.7495158827
72,22.7495158827
72.5,22.6870158818
73,22.7495158827
73.5,22.7495158827
74,22.7495158827
74.5,22.7495158827
75,22.7495158827
75.5,22.7495158827
76,22.7495158827
76.5,22.7495158827
77,22.6870158818
77.5,22.7495158827
78,22.7495158827
78.5,22.7495158827
79,22.7495158827
79.5,22.7495158827
80,22.6870158818
80.5,22.7495158827
81,22.6870158818
81.5,22.7495158827
82,22.7495158827
82.5,22.6870158818
83,22.6870158818
83.5,22.7495158827
84,22.7495158827
84.5,22.6870158818
85,22.6870158818
85.5,22.7495158827
86,22.6870158818
86.5,22.6870158818
87,22.7495158827
87.5,22.6870158818
88,22.7495158827
88.5,22.7495158827
89,22.6870158818
89.5,22.6870158818
90,22.6870158818
90.5,22.6870158818
91,22.6870158818
91.5,22.7495158827
92,22.6870158818
92.5,22.7495158827
93,22.7495158827
93.5,22.7495158827
94,22.6870158818
94.5,22.6870158818
95,22.6870158818
95.5,22.7495158827
96,22.7495158827
96.5,22.7495158827
97,22.6870158818
97.5,22.7495158827
98,22.6870158818
98.5,22.6870158818
99,22.6870158818
99.5,22.7495158827
100,22.6870158818
100.5,22.7495158827
101,22.7495158827
101.5,22.7495158827
102,22.7495158827
102.5,22.7495158827
103,22.6870158818
103.5,22.6870158818
104,22.6870158818
104.5,22.6870158818
105,22.6870158818
105.5,22.6870158818
106,22.6870158818
106.5,22.6870158818
107,22.6870158818
107.5,22.6870158818
108,22.6870158818
108.5,22.6870158818
109,22.6870158818
109.5,22.6870158818
110,22.6870158818
110.5,22.7495158827
111,22.7495158827
111.5,22.6870158818
112,22.6870158818
112.5,22.6870158818
113,22.6870158818
113.5,22.6870158818
114,22.6870158818
114.5,22.6870158818
115,22.6870158818
115.5,22.6870158818
116,22.6870158818
116.5,22.6870158818
117,22.6870158818
117.5,22.6870158818
118,22.6870158818
118.5,22.7495158827
119,22.6870158818
119.5,22.6870158818
120,22.6870158818
120.5,22.6870158818
121,22.6870158818
121.5,22.6870158818
122,22.6870158818
122.5,22.6870158818
123,22.6870158818
123.5,22.6870158818
124,22.6870158818
124.5,22.6870158818
125,22.6870158818
125.5,22.6870158818
126,22.6870158818
126.5,22.7495158827
127,22.6870158818
127.5,22.6870158818
128,22.6870158818
128.5,22.6870158818
129,22.6870158818
129.5,22.6870158818
130,22.6870158818
130.5,22.6870158818
131,22.6870158818
131.5,22.6870158818
132,22.6870158818
132.5,22.7495158827
133,22.6870158818
133.5,22.6870158818
134,22.6870158818
134.5,22.6870158818
135,22.6870158818
135.5,22.6870158818
136,22.6870158818
136.5,22.6870158818
137,22.6870158818
137.5,22.6870158818
138,22.6870158818
138.5,22.6870158818
139,22.6870158818
139.5,22.6870158818
140,22.6870158818
140.5,22.6870158818
141,22.6870158818
141.5,22.6870158818
142,22.6870158818
142.5,22.7495158827
143,22.6870158818
143.5,22.6870158818
144,22.6870158818
144.5,22.6870158818
145,22.6870158818
145.5,22.6870158818
146,22.6870158818
146.5,22.6870158818
147,22.6870158818
147.5,22.6870158818
148,22.6870158818
148.5,22.6870158818
149,22.6870158818
149.5,22.6870158818
150,22.6870158818
150.5,22.6870158818
151,22.6870158818
151.5,22.6870158818
152,22.6870158818
152.5,22.6870158818
153,22.6870158818
153.5,22.6870158818
154,22.6870158818
154.5,22.6870158818
155,22.6870158818
155.5,22.6870158818
156,22.6870158818
156.5,22.6870158818
157,22.6870158818
157.5,22.6870158818
158,22.6870158818
158.5,22.6870158818
159,22.6870158818
159.5,22.6870158818
160,22.6870158818
160.5,22.6870158818
161,22.6870158818
161.5,22.6870158818
162,22.6870158818
162.5,22.6870158818
163,22.6870158818
163.5,22.6870158818
164,22.6870158818
164.5,22.6870158818
165,22.6870158818
165.5,22.6870158818
166,22.6870158818
166.5,22.6870158818
167,22.6870158818
167.5,22.6870158818
168,22.6870158818
168.5,22.6870158818
169,22.6870158818
169.5,22.6870158818
170,22.6870158818
170.5,22.6870158818
171,22.6870158818
171.5,22.6870158818
172,22.6870158818
172.5,22.6870158818
173,22.6870158818
173.5,22.6870158818
174,22.6870158818
174.5,22.6870158818
175,22.6870158818
175.5,22.6870158818
176,22.6870158818
176.5,22.6870158818
177,22.6870158818
177.5,22.6870158818
178,22.6870158818
178.5,22.6870158818
179,22.6870158818
179.5,22.6870158818
180,22.6870158818
180.5,22.6870158818
181,22.6870158818
181.5,22.6870158818
182,22.6870158818
182.5,22.6870158818
183,22.6870158818
183.5,22.6870158818
184,22.6870158818
184.5,22.6870158818
185,22.6870158818
185.5,22.6870158818
186,22.6870158818
186.5,22.6870158818
187,22.6870158818
187.5,22.6870158818
188,22.6870158818
188.5,22.6870158818
189,22.6870158818
189.5,22.6870158818
190,22.6870158818
190.5,22.6870158818
191,22.6870158818
191.5,22.6870158818
192,22.6870158818
192.5,22.6870158818
193,22.6870158818
193.5,22.6870158818
194,22.6870158818
194.5,22.6870158818
195,22.6870158818
195.5,22.6870158818
196,22.6870158818
196.5,22.6870158818
197,22.6870158818
197.5,22.6870158818
198,22.6870158818
198.5,22.6870158818
199,22.6870158818
199.5,22.6870158818
200,22.6870158818
200.5,22.6870158818
201,22.6870158818
201.5,22.6870158818
202,22.6870158818
202.5,22.6870158818
203,22.6870158818
203.5,22.6870158818
204,22.6870158818
204.5,22.6870158818
205,22.6870158818
205.5,22.6870158818
206,22.6870158818
206.5,22.6870158818
207,22.6870158818
207.5,22.6870158818
208,22.6870158818
208.5,22.6870158818
209,22.6870158818
209.5,22.6870158818
210,22.6870158818
210.5,22.6870158818
211,22.6870158818
211.5,22.6870158818
212,22.6870158818
212.5,22.6870158818
213,22.6870158818
213.5,22.6870158818
214,22.6870158818
214.5,22.6870158818
215,22.6870158818
215.5,22.6870158818
216,22.6870158818
216.5,22.6870158818
217,22.6870158818
217.5,22.6870158818
218,22.6870158818
218.5,22.6870158818
219,22.6870158818
219.5,22.6870158818
220,22.6870158818
220.5,22.6870158818
221,22.6870158818
221.5,22.6870158818
222,22.6870158818
222.5,22.6870158818
223,22.6870158818
223.5,22.6870158818
224,22.6870158818
224.5,22.6870158818
225,22.6870158818
225.5,22.6870158818
226,22.6870158818
226.5,22.6870158818
227,22.6870158818
227.5,22.6870158818
228,22.6870158818
228.5,22.6870158818
229,22.6870158818
229.5,22.6870158818
230,22.6870158818
230.5,22.6870158818
231,22.6870158818
231.5,22.6870158818
232,22.6870158818
232.5,22.6870158818
233,22.6870158818
233.5,22.6870158818
234,22.6870158818
234.5,22.6870158818
235,22.6870158818
235.5,22.6870158818
236,22.6870158818
236.5,22.6870158818
237,22.6870158818
237.5,22.6870158818
238,22.6870158818
238.5,22.6870158818
239,22.6870158818
239.5,22.6870158818
240,22.6870158818
240.5,22.6870158818
241,22.6870158818
241.5,22.6870158818
242,22.6870158818
242.5,22.6870158818
243,22.6870158818
243.5,22.6870158818
244,22.6870158818
244.5,22.6870158818
245,22.6870158818
245.5,22.6870158818
246,22.6870158818
246.5,22.6870158818
247,22.6870158818
247.5,22.6870158818
248,22.6870158818
248.5,22.6870158818
249,22.6870158818
249.5,22.6870158818
250,22.6870158818
250.5,22.6870158818
251,22.6870158818
251.5,22.6870158818
252,22.6870158818
252.5,22.6870158818
253,22.6870158818
253.5,22.6870158818
254,22.6870158818
254.5,22.6870158818
255,22.6870158818
255.5,22.6870158818
256,22.6870158818
256.5,22.6870158818
257,22.6870158818
257.5,22.6870158818
258,22.6870158818
258.5,22.6870158818
259,22.6870158818
259.5,22.6870158818
260,22.6870158818
260.5,22.6870158818
261,22.6870158818
261.5,22.6870158818
262,22.6870158818
262.5,22.6870158818
263,22.6870158818
263.5,22.6870158818
264,22.6870158818
264.5,22.6870158818
265,22.6870158818
265.5,22.6870158818
266,22.6870158818
266.5,22.6870158818
267,22.6870158818
267.5,22.6870158818
268,22.6870158818
268.5,22.6870158818
269,22.6870158818
269.5,22.6870158818
270,22.6870158818
270.5,22.6870158818
271,22.6870158818
271.5,22.6870158818
272,22.6870158818
272.5,22.6870158818
273,22.6870158818
273.5,22.6870158818
274,22.6870158818
274.5,22.6870158818
275,22.6870158818
275.5,22.6870158818
276,22.6870158818
276.5,22.6870158818
277,22.6870158818
277.5,22.6870158818
278,22.6870158818
278.5,22.6870158818
279,22.6870158818
279.5,22.6870158818
280,22.6870158818
280.5,22.6870158818
281,22.6870158818
281.5,22.6870158818
282,22.6870158818
282.5,22.6870158818
283,22.6870158818
283.5,22.6870158818
284,22.6870158818
284.5,22.6870158818
285,22.6870158818
285.5,22.6870158818
286,22.6870158818
286.5,22.6870158818
287,22.6870158818
287.5,22.6870158818
288,22.6870158818
288.5,22.6870158818
289,22.6870158818
289.5,22.6870158818
290,22.6870158818
290.5,22.6870158818
291,22.6870158818
291.5,22.6870158818
292,22.6870158818
292.5,22.6870158818
293,22.6870158818
293.5,22.6870158818
294,22.6870158818
294.5,22.6870158818
295,22.6870158818
295.5,22.6870158818
296,22.6870158818
296.5,22.6870158818
297,22.6870158818
297.5,22.6870158818
298,22.6870158818
298.5,22.6870158818
299,22.6870158818
299.5,22.6870158818
300,22.6870158818
300.5,22.6870158818
301,22.6870158818
301.5,22.6870158818
302,22.6870158818
302.5,22.6870158818
303,22.6870158818
303.5,22.6870158818
304,22.6870158818
304.5,22.6870158818
305,22.6870158818
305.5,22.6870158818
306,22.6870158818
306.5,22.6870158818
307,22.6870158818
307.5,22.6870158818
308,22.6870158818
308.5,22.6870158818
309,22.6870158818
309.5,22.6870158818
310,22.6870158818
310.5,22.6870158818
311,22.6870158818
311.5,22.6870158818
312,22.6870158818
312.5,22.6870158818
313,22.6870158818
313.5,22.7495158827
314,22.6870158818
314.5,22.7495158827
315,22.7495158827
315.5,22.7495158827
316,22.7495158827
316.5,22.7495158827
317,22.7495158827
317.5,22.7495158827
318,22.8120158836
318.5,22.8120158836
319,22.8120158836
319.5,22.8120158836
320,22.8745158846
320.5,22.9370158855
321,22.9995158864
321.5,23.0620158873
322,23.1245158883
322.5,23.1245158883
323,23.1245158883
323.5,23.0620158873
324,23.0620158873
324.5,22.9995158864
325,23.0620158873
325.5,23.0620158873
326,23.1245158883
326.5,23.2495158901
327,23.3120158911
327.5,23.374515892
328,23.4995158939
328.5,23.6870158967
329,23.7495158976
329.5,23.6870158967
330,23.7495158976
330.5,23.8120158985
331,23.8745158995
331.5,23.8745158995
332,23.8745158995
332.5,23.8745158995
333,23.9995159013
333.5,23.9995159013
334,23.8745158995
334.5,23.9995159013
335,24.1245159032
335.5,24.1245159032
336,23.9995159013
336.5,23.8745158995
337,23.8745158995
337.5,23.9370159004
338,23.9370159004
338.5,23.9995159013
339,24.0620159023
339.5,23.9995159013
340,23.8745158995
340.5,23.8120158985
341,23.7495158976
341.5,23.6870158967
342,23.6245158957
342.5,23.5620158948
343,23.5620158948
343.5,23.4995158939
344,23.4995158939
344.5,23.4995158939
345,23.6870158967
345.5,23.8745158995
346,23.9370159004
346.5,23.9995159013
347,23.9995159013
347.5,23.9370159004
348,23.8745158995
348.5,23.8120158985
349,23.8120158985
349.5,23.8120158985
350,23.8120158985
350.5,23.8120158985
351,23.7495158976
351.5,23.7495158976
352,23.8120158985
352.5,23.8745158995
353,23.8745158995
353.5,23.8745158995
354,23.8745158995
354.5,23.9995159013
355,24.312015906
355.5,24.3745159069
356,24.312015906
356.5,24.312015906
357,24.312015906
357.5,24.312015906
358,24.3745159069
358.5,24.312015906
359,24.1870159041
359.5,24.1245159032
360,24.0620159023
360.5,23.9995159013
361,23.9370159004
361.5,23.9995159013
362,23.9995159013
362.5,23.9995159013
363,23.9995159013
363.5,23.9370159004
364,23.9370159004
364.5,23.9370159004
365,23.9370159004
365.5,23.8745158995
366,23.8745158995
366.5,23.8745158995
367,23.8745158995
367.5,23.9370159004
368,23.9370159004
368.5,23.9370159004
369,23.9370159004
369.5,23.9995159013
370,24.0620159023
370.5,24.0620159023
371,24.0620159023
371.5,24.0620159023
372,24.0620159023
372.5,24.1245159032
373,24.1245159032
373.5,24.1245159032
374,24.1870159041
374.5,24.1870159041
375,24.312015906
375.5,24.3745159069
376,24.3745159069
376.5,24.3745159069
377,24.312015906
377.5,24.312015906
378,24.312015906
378.5,24.312015906
379,24.312015906
379.5,24.312015906
380,24.312015906
380.5,24.312015906
381,24.312015906
381.5,24.3745159069
382,24.3745159069
382.5,24.3745159069
383,24.3745159069
383.5,24.3745159069
384,24.3745159069
384.5,24.3745159069
385,24.3745159069
385.5,24.4370159078
386,24.4370159078
386.5,24.4370159078
387,24.4370159078
387.5,24.4370159078
388,24.4370159078
388.5,24.4370159078
389,24.3745159069
389.5,24.3745159069
390,24.3745159069
390.5,24.3745159069
391,24.3745159069
391.5,24.3745159069
392,24.3745159069
392.5,24.3745159069
393,24.3745159069
393.5,24.3745159069
394,24.3745159069
394.5,24.312015906
395,24.312015906
395.5,24.3745159069
396,24.3745159069
396.5,24.3745159069
397,24.3745159069
397.5,24.3745159069
398,24.3745159069
398.5,24.3745159069
399,24.3745159069
399.5,24.3745159069
400,24.3745159069
400.5,24.4370159078
401,24.4370159078
401.5,24.4370159078
402,24.4370159078
402.5,24.3745159069
403,24.3745159069
403.5,24.3745159069
404,24.3745159069
404.5,24.3745159069
405,24.3745159069
405.5,24.3745159069
406,24.3745159069
406.5,24.3745159069
407,24.4370159078
407.5,24.4370159078
408,24.4995159088
408.5,24.4995159088
409,24.4995159088
409.5,24.4995159088
410,24.4370159078
410.5,24.4370159078
411,24.4995159088
411.5,24.4995159088
412,24.4995159088
412.5,24.4995159088
413,24.4995159088
413.5,24.4995159088
414,24.4995159088
414.5,24.4995159088
415,24.4995159088
415.5,24.4995159088
416,24.4995159088
416.5,24.4995159088
417,24.4995159088
417.5,24.4995159088
418,24.4995159088
418.5,24.4995159088
419,24.4995159088
419.5,24.5620159097
420,24.5620159097
420.5,24.5620159097
421,24.5620159097
421.5,24.5620159097
422,24.6245159106
422.5,24.6245159106
423,24.6245159106
423.5,24.6245159106
424,24.6245159106
424.5,24.6245159106
425,24.6245159106
425.5,24.6245159106
426,24.6245159106
426.5,24.6245159106
427,24.6245159106
427.5,24.6245159106
428,24.6245159106
428.5,24.6245159106
429,24.6245159106
429.5,24.6245159106
430,24.6245159106
430.5,24.6245159106
431,24.6870159116
431.5,24.6870159116
432,24.6870159116
432.5,24.6870159116
433,24.6870159116
433.5,24.6870159116
434,24.6870159116
434.5,24.6870159116
435,24.7495159125
435.5,24.7495159125
436,24.7495159125
436.5,24.7495159125
437,24.7495159125
437.5,24.7495159125
438,24.7495159125
438.5,24.7495159125
439,24.7495159125
439.5,24.7495159125
440,24.7495159125
440.5,24.7495159125
441,24.7495159125
441.5,24.7495159125
442,24.7495159125
442.5,24.7495159125
443,24.7495159125
443.5,24.7495159125
444,24.7495159125
444.5,24.7495159125
445,24.7495159125
445.5,24.7495159125
446,24.6870159116
446.5,24.6870159116
447,24.6870159116
447.5,24.6870159116
448,24.6870159116
448.5,24.6870159116
449,24.7495159125
449.5,24.7495159125
450,24.7495159125
450.5,24.7495159125
451,24.7495159125
451.5,24.7495159125
452,24.7495159125
452.5,24.7495159125
453,24.7495159125
453.5,24.7495159125
454,24.7495159125
454.5,24.7495159125
455,24.7495159125
455.5,24.7495159125
456,24.7495159125
456.5,24.7495159125
457,24.7495159125
457.5,24.7495159125
458,24.7495159125
458.5,24.7495159125
459,24.8120159134
459.5,24.8120159134
460,24.8120159134
460.5,24.8120159134
461,24.8120159134
461.5,24.8120159134
462,24.8120159134
462.5,24.8120159134
463,24.8120159134
463.5,24.8120159134
464,24.8120159134
464.5,24.8120159134
465,24.8120159134
465.5,24.8120159134
466,24.8120159134
466.5,24.8120159134
467,24.8120159134
467.5,24.8120159134
468,24.8120159134
468.5,24.8120159134
469,24.8120159134
469.5,24.8120159134
470,24.8120159134
470.5,24.8120159134
471,24.8120159134
471.5,24.8120159134
472,24.8120159134
472.5,24.8120159134
473,24.8120159134
473.5,24.8120159134
474,24.8120159134
474.5,24.8120159134
475,24.8120159134
475.5,24.8120159134
476,24.8120159134
476.5,24.8120159134
477,24.8120159134
477.5,24.8120159134
478,24.8120159134
478.5,24.8120159134
479,24.8120159134
479.5,24.8120159134
480,24.8120159134
480.5,24.8120159134
481,24.8120159134
481.5,24.8745159144
482,24.8745159144
482.5,24.8745159144
483,24.8745159144
483.5,24.8745159144
484,24.8745159144
484.5,24.8745159144
485,24.8745159144
485.5,24.8745159144
486,24.8745159144
486.5,24.8745159144
487,24.8745159144
487.5,24.8745159144
488,24.8745159144
488.5,24.8745159144
489,24.8745159144
489.5,24.8745159144
490,24.8745159144
490.5,24.8745159144
491,24.8745159144
491.5,24.8745159144
492,24.8745159144
492.5,24.8745159144
493,24.8745159144
493.5,24.8745159144
494,24.8745159144
494.5,24.8745159144
495,24.8745159144
495.5,24.8745159144
496,24.8745159144
496.5,24.8745159144
497,24.8745159144
497.5,24.9370159153
498,24.9370159153
498.5,24.9370159153
499,24.9370159153
499.5,24.9370159153
500,24.9370159153
500.5,24.9370159153
501,24.9370159153
501.5,24.9370159153
502,24.9370159153
